gen,best,mean,diversity,selpres,sigma
237,0.1535094405804306,0.15106142511703383,0.0011627648739386853,1.0162054307477915,0.06846153846153843
238,0.15445116815224302,0.15137868569969304,0.0010658033617045694,1.0202966648729215,0.06769230769230769
239,0.15445116815224302,0.15174459149778388,0.000946285409998674,1.0178363961953707,0.06692307692307692
240,0.15445116815224302,0.1518792116283491,0.0009964761179668588,1.0169342235604142,0.06615384615384615
241,0.15445116815224302,0.1520761660955296,0.0010726759602267726,1.0156171878716453,0.06538461538461537
242,0.15506574419296154,0.15230513387575986,0.000997327329294604,1.0181255237230125,0.0646153846153846
243,0.15506574419296154,0.15224259433918602,0.0010908515220382172,1.0185437581777261,0.06384615384615383
244,0.15506574419296154,0.15256200956323937,0.0009651815106735441,1.0164112588506795,0.06307692307692306
245,0.15506574419296154,0.15283696006815897,0.0008600716479720993,1.0145827561854712,0.062307692307692286
246,0.15514788235116442,0.15289291168279562,0.0010085858204953745,1.014748693340651,0.06153846153846154
247,0.1553776776907814,0.1532553451302803,0.0009117197264591453,1.0138483428339606,0.06076923076923077
248,0.15568233194829692,0.15356479755188865,0.00099747315542847,1.0137891914694366,0.06
249,0.15568233194829692,0.15363502333855253,0.0009690648163561381,1.013325793593515,0.059230769230769226
250,0.15568233194829692,0.1537367481739145,0.0009478839032665194,1.012655294179772,0.058461538461538454
251,0.15572388609603258,0.15388343368102478,0.0008947293344565413,1.0119600425528765,0.05769230769230768
252,0.15619121602698074,0.15414675813288942,0.0009188597216334541,1.0132630612466647,0.05692307692307691
253,0.15661819699166685,0.15411720643224372,0.0010029987462822855,1.0162278477356301,0.05615384615384614
254,0.15661819699166685,0.154275775290797,0.0010132946867906236,1.0151833409778988,0.055384615384615365
255,0.15661819699166685,0.15450509907093662,0.0009416958930227579,1.0136765578187168,0.05461538461538462
256,0.15661819699166685,0.15456709120935713,0.0008830950872818937,1.013270003118138,0.05384615384615385
257,0.15661819699166685,0.15447877983825115,0.0010032410200249181,1.0138492623754265,0.05307692307692308
258,0.15661819699166685,0.15465124953333165,0.0007784756798124446,1.0127186004915614,0.052307692307692305
259,0.15665692797162173,0.14679267539826557,0.027884625520932273,1.0671985338954637,0.05153846153846153
260,0.1568516721828621,0.15493092882276427,0.0009408191053710072,1.0123974171890178,0.05076923076923076
261,0.1568516721828621,0.1550644599529664,0.000810596394375034,1.0115256083208093,0.04999999999999999
262,0.1577465285215307,0.15529956000774864,0.0009535542216481311,1.015756442025077,0.04923076923076922
263,0.1577465285215307,0.1552844460494356,0.000947285031162628,1.015855306405326,0.04846153846153847
264,0.1577465285215307,0.15564567063865048,0.0008919341581607975,1.0134976955944865,0.0476923076923077
265,0.15842071355341328,0.15600850063939367,0.0011794130793272334,1.0154620607475442,0.04692307692307693
266,0.15842071355341328,0.156437109814674,0.0009701245078183858,1.012679879736267,0.046153846153846156
267,0.1585264626709051,0.15657693385388138,0.0008706282106694121,1.0124509323885664,0.045384615384615384
268,0.1585264626709051,0.15682744818718586,0.0008282167155254474,1.010833655099019,0.04461538461538461
269,0.15878077839643556,0.15692052606750984,0.00075099721896508,1.0118547418591077,0.04384615384615384
270,0.15878826107992752,0.14894121585728595,0.0284335243345318,1.0661136352752547,0.04307692307692307
271,0.1588570152797503,0.1570662834706769,0.0008583246902449703,1.0114011216761727,0.042307692307692296
272,0.1591302422609806,0.1571992979621361,0.0009008010761157168,1.0122834155360516,0.04153846153846155
273,0.1591302422609806,0.15752271001165102,0.0008153585591716233,1.010205082487539,0.04076923076923078
274,0.1593663334710846,0.15771828886817335,0.0008717116595906549,1.0104492929433742,0.04000000000000001
275,0.15960960527860696,0.15789473652575015,0.0007770077685078303,1.0108608354565205,0.039230769230769236
276,0.16066348309904893,0.14995471391732043,0.02877812873623748,1.0714133547521083,0.038461538461538436
277,0.16066348309904893,0.15839208849981104,0.0008925234865628948,1.0143403286158488,0.037692307692307664
278,0.16066348309904893,0.15866727853509363,0.0007071245331457396,1.012581072684837,0.03692307692307689
279,0.16135707698235446,0.15030644442950475,0.02902656003623843,1.0735206836592597,0.03615384615384615
280,0.16135707698235446,0.15889130956924413,0.0007760286292338503,1.015518579460356,0.035384615384615375
281,0.16136406291102406,0.15084286429433424,0.029046460303347024,1.0697493956105222,0.0346153846153846
282,0.16136406291102406,0.15936048539005865,0.0008284413070168453,1.0125726118119016,0.03384615384615383
283,0.16136406291102406,0.15944568233821105,0.0008993603200990114,1.012031561749937,0.03307692307692306
284,0.16136406291102406,0.15947787119769063,0.0007901387424107629,1.0118272942770554,0.03230769230769229
285,0.16179795049908258,0.15145632397095174,0.029004349432331353,1.0682812460846092,0.031538461538461515
286,0.16179795049908258,0.1599315708297963,0.0006125459214859464,1.011669863927445,0.030769230769230743
287,0.16197649319845153,0.1517324429063232,0.029386351407278646,1.0675139086665388,0.02999999999999997
288,0.16200023542115286,0.16018396271141017,0.0007973420364909033,1.011338667610658,0.029230769230769227
289,0.162331721702917,0.15213846747207907,0.028933241763419323,1.0669998482317342,0.028461538461538455
290,0.162331721702917,0.16067005797075357,0.0006570605275133647,1.0103420870892192,0.027692307692307683
291,0.162331721702917,0.1523146803758548,0.029445208874564876,1.0657654357567106,0.02692307692307691
292,0.16285800167873613,0.16073144406679676,0.0008065564291973083,1.0132305015007244,0.02615384615384614
293,0.16285800167873613,0.16079165382173083,0.000789637165966623,1.0128510890204305,0.025384615384615367
294,0.16296973383788219,0.15259993165550947,0.029694443104465156,1.0679541731760553,0.024615384615384595
